AERONET_Site,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Month,440-870_Angstrom_Exponent,440-675_Angstrom_Exponent,340-440_Angstrom_Exponent,AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Scattering_AOD[440nm],Scattering_AOD[675nm],Scattering_AOD[870nm],Scattering_AOD[1020nm],Asymmetry_Factor-Total[440nm],Asymmetry_Factor-Total[675nm],Asymmetry_Factor-Total[870nm],Asymmetry_Factor-Total[1020nm],count
Table_Mountain,40.125,-105.237,1689,2,1.21862,1.31053,0.549678,0.0403,0.02424,0.018167,0.01525,0.002208277,0.001608096,0.001557417,0.001538422,0.038091723,0.022631904,0.016609583,0.013711578,0.716715,0.670633,0.658324,0.662546,39
Table_Mountain,40.125,-105.237,1689,3,1.077133,1.194507,0.838586,0.0570165,0.03395,0.026225,0.0223165,0.003124273,0.002252263,0.002248211,0.002251292,0.053892227,0.031697737,0.023976789,0.020065208,0.716003,0.674332,0.6726665,0.6840945,72
Table_Mountain,40.125,-105.237,1689,4,1.041195,1.150205,0.907411,0.0707,0.0451,0.03698,0.031175,0.003874074,0.00299196,0.003170214,0.003144939,0.066825926,0.04210804,0.033809786,0.028030061,0.69648,0.665369,0.667607,0.686268,89
Table_Mountain,40.125,-105.237,1689,5,1.142691,1.231641,1.097322,0.07245,0.04375,0.0336,0.0295,0.003969967,0.0029024,0.002880454,0.002975965,0.068480033,0.0408476,0.030719546,0.026524035,0.697285,0.663704,0.672234,0.683492,113
Table_Mountain,40.125,-105.237,1689,6,1.260326,1.387247,1.319816,0.09535,0.0543,0.0419,0.03625,0.005224794,0.003532636,0.003591994,0.003651862,0.090125206,0.050697707,0.038308006,0.032593094,0.692049,0.650785,0.651482,0.668047,167
Table_Mountain,40.125,-105.237,1689,7,1.606467,1.716742,1.63596,0.103825,0.0516,0.036033,0.0287,0.00568919,0.003423174,0.003089029,0.002895261,0.09813581,0.048176826,0.032943971,0.025804739,0.67756,0.621601,0.614589,0.634663,129
Table_Mountain,40.125,-105.237,1689,8,1.617447,1.660906,1.426179,0.1216,0.0639375,0.044746,0.03495,0.006663188,0.004241651,0.003835976,0.003525762,0.114936812,0.059695849,0.040910024,0.031424238,0.6841875,0.624928,0.5971215,0.601261,158
Table_Mountain,40.125,-105.237,1689,9,1.397059,1.520395,1.356473,0.0854855,0.04634,0.0327965,0.0274595,0.004684259,0.003074222,0.002811571,0.002770119,0.080801241,0.043265778,0.029984929,0.024689381,0.6925095,0.640077,0.6374305,0.6554015,124
Table_Mountain,40.125,-105.237,1689,10,1.2483495,1.3437225,1.1297155,0.04557,0.027991,0.020945,0.0182095,0.002497051,0.001856939,0.001795569,0.001836977,0.043072949,0.026134061,0.019149431,0.016372523,0.7103045,0.6741785,0.6685905,0.6728525,120
Table_Mountain,40.125,-105.237,1689,11,1.305983,1.434856,1.0771375,0.0377915,0.022457,0.01655,0.0136665,0.002070821,0.00148981,0.001418795,0.001378679,0.035720679,0.02096719,0.015131205,0.012287821,0.721346,0.6838935,0.667806,0.667723,90
Table_Mountain,40.125,-105.237,1689,12,1.013765,1.1162125,0.872515,0.0270625,0.017275,0.013625,0.01104,0.001482915,0.001146033,0.001168041,0.001113717,0.025579585,0.016128967,0.012456959,0.009926283,0.7519385,0.707306,0.6867585,0.6800815,44
Tai_Ping,10.3755,114.362,4,1,0.667894,0.735207,0.811588,0.1425,0.1068,0.0969,0.0834,0.004025712,0.003772177,0.004621478,0.004706858,0.138474288,0.103027823,0.092278522,0.078693142,0.751047,0.711676,0.715128,0.719559,15
Tai_Ping,10.3755,114.362,4,2,0.854652,1.017848,0.836236,0.1184,0.0862,0.07175,0.062467,0.003219637,0.002885645,0.003412454,0.003427597,0.115055128,0.083155415,0.068328007,0.058941541,0.7497,0.710617,0.714441,0.722681,29
Tai_Ping,10.3755,114.362,4,3,0.967713,1.138968,0.973174,0.1628,0.1034,0.0792,0.0722,0.004599199,0.003652089,0.003777307,0.004074762,0.158200801,0.099747911,0.075422693,0.068125238,0.7144,0.677755,0.673935,0.676164,35
Tai_Ping,10.3755,114.362,4,4,1.1442915,1.2860365,1.123038,0.124225,0.078625,0.06325,0.05625,0.003509432,0.002777036,0.0030166,0.00317459,0.120715568,0.075847964,0.0602334,0.05307541,0.7058585,0.650981,0.6417255,0.649339,60
Tai_Ping,10.3755,114.362,4,5,1.324931,1.420445,1.197952,0.11185,0.06855,0.0503,0.04075,0.00315983,0.002421187,0.002398972,0.002299814,0.10869017,0.066128813,0.047901028,0.038450186,0.706385,0.649616,0.629011,0.631799,39
Tai_Ping,10.3755,114.362,4,6,1.0607125,1.165842,1.026538,0.0675,0.038975,0.029725,0.0261,0.001906916,0.001376597,0.001417683,0.00147301,0.065593084,0.037598403,0.028307317,0.02462699,0.711593,0.657483,0.643838,0.6507335,18
Tai_Ping,10.3755,114.362,4,7,1.125507,1.20194,1.079001,0.14285,0.0883,0.07155,0.06405,0.004035599,0.003118757,0.003412454,0.003614799,0.138814401,0.085181243,0.068137546,0.060435201,0.734156,0.68559,0.671267,0.670041,7
Tai_Ping,10.3755,114.362,4,8,1.053943,1.12044,0.848767,0.2489,0.1506,0.1202,0.1062,0.007031576,0.005319193,0.005732732,0.00557599,0.241868424,0.145280807,0.114467268,0.100206375,0.742193,0.689003,0.670244,0.67073,15
Tai_Ping,10.3755,114.362,4,9,1.2651895,1.3021625,1.0239135,0.28975,0.16995,0.12745,0.1074,0.006171345,0.005218603,0.0053405,0.004933783,0.281564387,0.163947365,0.121371492,0.10133865,0.731622,0.6744455,0.649812,0.636711,10
Tai_Ping,10.3755,114.362,4,10,1.225552,1.386518,0.962594,0.1618,0.09795,0.0775,0.069,0.004570948,0.003459595,0.003566,0.003465241,0.157229052,0.094490405,0.073803771,0.065105837,0.750633,0.683715,0.654676,0.647439,19
Tai_Ping,10.3755,114.362,4,11,0.7569,0.887576,0.848919,0.116675,0.07395,0.06,0.054,0.00329614,0.002611915,0.002861597,0.003047606,0.11337886,0.071338085,0.057138403,0.050952394,0.749072,0.70022,0.689213,0.694914,11
Tai_Ping,10.3755,114.362,4,12,0.773619,0.9173855,0.9918105,0.109475,0.0836,0.066925,0.061975,0.003092735,0.002952753,0.003191873,0.003497692,0.106382265,0.080647247,0.063733127,0.058477308,0.7274035,0.6801575,0.6813145,0.6861815,6
Taihu,31.421,120.215333,20,1,1.186917,1.047976,0.666366,0.8898,0.6377,0.4521,0.3548,0.037658,0.022215,0.015231,0.012577,0.801431,0.615686,0.442488,0.347356,0.741172,0.675543,0.668656,0.645536,7
Taihu,31.421,120.215333,20,2,1.298686,1.197934,0.771057,1.06345,0.6033,0.4038,0.306583,0.061309,0.032002,0.024611,0.020195,0.984995,0.571048,0.379189,0.285305,0.735828,0.659239,0.639241,0.626077,25
Taihu,31.421,120.215333,20,3,1.1450385,1.1308145,0.8973555,0.7477375,0.439625,0.35485,0.30535,0.0576355,0.025695,0.0194635,0.0165285,0.6854385,0.4204095,0.3359775,0.2985185,0.7161835,0.656066,0.6400705,0.6427405,64
Taihu,31.421,120.215333,20,4,1.11145,1.089283,0.89202,0.84475,0.54895,0.427567,0.367925,0.057939,0.026559,0.019741,0.016164,0.769085,0.525398,0.396437,0.347763,0.722814,0.664341,0.649843,0.654166,73
Taihu,31.421,120.215333,20,5,1.271454,1.25736,0.9480495,0.787425,0.505821,0.37695,0.315875,0.054736,0.0232175,0.017638,0.0144565,0.708763,0.4810005,0.3628945,0.2984965,0.7160845,0.6530395,0.6269705,0.628603,92
Taihu,31.421,120.215333,20,6,1.239572,1.097975,0.717104,1.4283,0.8562,0.61794,0.4791,0.068269,0.033979,0.024051,0.019771,1.341912,0.838119,0.577215,0.452956,0.739604,0.690414,0.656117,0.636415,33
Taihu,31.421,120.215333,20,7,1.515721,1.551941,1.302007,0.4707,0.252767,0.187183,0.156533,0.029225,0.0175,0.01402,0.011664,0.443921,0.22893,0.163458,0.134653,0.722358,0.640584,0.604779,0.603648,29
Taihu,31.421,120.215333,20,8,1.427823,1.3884865,1.00167,0.5749665,0.30775,0.2167835,0.1702165,0.02120275,0.010487613,0.008359134,0.007691193,0.5520775,0.2895775,0.200815,0.155786,0.7388925,0.6680035,0.629364,0.611446,40
Taihu,31.421,120.215333,20,9,1.43361,1.37987,1.032413,0.82045,0.4259375,0.28895,0.2276665,0.039153,0.023093,0.017778,0.0158495,0.762093,0.3995895,0.2690535,0.207883,0.7361645,0.6641725,0.6255935,0.6119135,58
Taihu,31.421,120.215333,20,10,1.366495,1.317642,1.021354,0.725575,0.423533,0.29745,0.2345,0.040044,0.021987,0.016743,0.013769,0.686722,0.400198,0.283329,0.223641,0.727118,0.64727,0.620843,0.610804,73
Taihu,31.421,120.215333,20,11,1.3230005,1.285135,1.0062465,0.7037335,0.4070165,0.2812165,0.2229085,0.0469205,0.025974,0.021202,0.018313,0.6403645,0.374655,0.2536725,0.200626,0.7236995,0.6437165,0.615763,0.606066,66
Taihu,31.421,120.215333,20,12,1.298683,1.180531,0.811642,1.006188,0.617962,0.41845,0.32512,0.064712,0.030458,0.023141,0.019974,0.941476,0.585174,0.393238,0.305444,0.736936,0.674432,0.633908,0.61541,13
Taipei_CWB,25.014683,121.53837,26,1,1.316798,1.2674925,0.8868075,0.32305,0.1926835,0.13865,0.1137335,0.013737821,0.009188271,0.008374719,0.00774917,0.307782078,0.175176,0.126729507,0.103245667,0.7307305,0.6764975,0.6507045,0.642919,78
Taipei_CWB,25.014683,121.53837,26,2,1.375166,1.321403,0.917557,0.3787895,0.21655,0.1485835,0.123175,0.017066233,0.010794764,0.009378502,0.008277578,0.356657548,0.203794389,0.137634076,0.113993634,0.7229315,0.668925,0.6404675,0.6304875,76
Taipei_CWB,25.014683,121.53837,26,3,1.389519,1.30632,0.881311,0.6605,0.380867,0.265867,0.211267,0.031973,0.020319,0.017427,0.01541,0.630052,0.355421,0.245452,0.195723,0.729524,0.669721,0.638139,0.622253,101
Taipei_CWB,25.014683,121.53837,26,4,1.387193,1.3276845,0.9505265,0.57845,0.337,0.2289165,0.1833085,0.0200225,0.01398,0.0119815,0.0105965,0.563279,0.33331,0.2201995,0.1715025,0.734102,0.6746975,0.6495055,0.6359145,72
Taipei_CWB,25.014683,121.53837,26,5,1.329474,1.262607,1.041076,0.5161,0.29496,0.2169,0.1796,0.021049,0.013943706,0.011367,0.010754,0.483782,0.279966,0.199455,0.169298,0.740738,0.685129,0.655899,0.64091,43
Taipei_CWB,25.014683,121.53837,26,6,1.472866,1.457367,1.146156,0.3389,0.2037,0.1364,0.10705,0.016017021,0.01102755,0.009209702,0.007979421,0.322882979,0.19267245,0.127190298,0.099070579,0.762096,0.698788,0.661366,0.647939,13
Taipei_CWB,25.014683,121.53837,26,7,1.496002,1.471801,1.310382,0.2891,0.14675,0.1061,0.0872,0.01221481,0.007473,0.006282719,0.005419,0.275436616,0.138805508,0.098936148,0.080700182,0.739326,0.67585,0.641442,0.622976,83
Taipei_CWB,25.014683,121.53837,26,8,1.39722,1.3716975,1.187623,0.23445,0.12545,0.0894,0.0760665,0.009200689,0.005632875,0.005036997,0.004584161,0.223369473,0.11865861,0.083363729,0.067423234,0.7358015,0.6859045,0.653318,0.635944,90
Taipei_CWB,25.014683,121.53837,26,9,1.393884,1.355412,1.144478,0.3235,0.1637,0.115867,0.0976,0.011338104,0.007976053,0.007062572,0.006047589,0.30821081,0.154837899,0.108043682,0.090324974,0.750651,0.692039,0.66304,0.645268,69
Taipei_CWB,25.014683,121.53837,26,10,1.380193,1.320587,1.064657,0.2423,0.14548,0.0962,0.08285,0.011092342,0.007196491,0.006207772,0.005843873,0.230848468,0.137604261,0.089704594,0.076674427,0.742353,0.690118,0.66481,0.657781,55
Taipei_CWB,25.014683,121.53837,26,11,1.327032,1.325971,1.040414,0.2564,0.157367,0.116233,0.092333,0.010879664,0.006913,0.005984484,0.005605348,0.244282077,0.148847744,0.10838497,0.085450572,0.728889,0.682268,0.660307,0.651319,75
Taipei_CWB,25.014683,121.53837,26,12,1.258073,1.226759,0.967943,0.28185,0.159583,0.11925,0.0976,0.01250547,0.008597591,0.00797409,0.007192,0.266599969,0.150943778,0.111198262,0.090324974,0.728874,0.6868,0.665725,0.658999,61
Tallahassee,30.445833,-84.29935,49,1,1.515648,1.56103,1.243077,0.04485,0.023075,0.01522,0.011733,0.002552687,0.001650147,0.001325138,0.001149889,0.042297313,0.021424853,0.013894862,0.010583111,0.684381,0.627611,0.60193,0.589624,57
Tallahassee,30.445833,-84.29935,49,2,1.506759,1.5382305,1.2249865,0.063192,0.03183,0.022575,0.018756,0.003596642,0.002276237,0.001965505,0.001838176,0.059595358,0.029553763,0.020609495,0.016917824,0.6693485,0.616896,0.591847,0.5901925,68
Tallahassee,30.445833,-84.29935,49,3,1.386509,1.506127,1.345541,0.1202,0.0679,0.0445,0.0347,0.006841314,0.004855686,0.003874417,0.003400763,0.112048,0.061152056,0.040100646,0.031299237,0.668715,0.614767,0.598988,0.601622,63
Tallahassee,30.445833,-84.29935,49,4,1.292113,1.377535,1.25468,0.1251,0.072075,0.054367,0.046,0.007120203,0.00515425,0.004733493,0.004508216,0.117979797,0.06692075,0.049633507,0.041443,0.667579,0.628953,0.634542,0.641255,77
Tallahassee,30.445833,-84.29935,49,5,1.474961,1.583064,1.4530465,0.134296,0.07635,0.0576915,0.0508135,0.007643603,0.005459965,0.005022942,0.004979962,0.126652397,0.070890035,0.052668558,0.045833538,0.6673815,0.6202535,0.6192135,0.6280175,72
Tallahassee,30.445833,-84.29935,49,6,1.4365975,1.5244805,1.2966475,0.1796375,0.10947,0.0788465,0.064075,0.009631711,0.007074963,0.006166853,0.005887633,0.169413236,0.101641547,0.071981686,0.057795349,0.6863135,0.642347,0.6192015,0.6241835,44
Tallahassee,30.445833,-84.29935,49,7,1.440446,1.4586625,1.1644695,0.189425,0.101925,0.07135,0.0590585,0.01078133,0.007288892,0.006212127,0.005653254,0.17864367,0.094636108,0.065137873,0.053270489,0.7039025,0.658531,0.63536,0.6240175,56
Tallahassee,30.445833,-84.29935,49,8,1.4670605,1.514716,1.238927,0.1609335,0.098575,0.06455,0.0541,0.008716699,0.006484379,0.00521958,0.004821831,0.151773794,0.091525674,0.058929919,0.048797946,0.711387,0.658694,0.6425295,0.641436,76
Tallahassee,30.445833,-84.29935,49,9,1.644245,1.715776,1.399393,0.1555,0.081167,0.054,0.044,0.008827686,0.005706682,0.0046493,0.004263205,0.146649548,0.07536256,0.04929846,0.039687793,0.691121,0.630943,0.599288,0.584997,83
Tallahassee,30.445833,-84.29935,49,10,1.38252,1.5691525,1.333148,0.07675,0.04335,0.0311125,0.0272,0.00436831,0.003100059,0.002708827,0.002665728,0.07238169,0.040249941,0.028403673,0.024534272,0.682965,0.644669,0.6437395,0.6460985,72
Tallahassee,30.445833,-84.29935,49,11,1.475328,1.547464,1.172665,0.06255,0.0351,0.0259,0.021033,0.003560101,0.002510082,0.002254998,0.002061333,0.058989899,0.032589918,0.023645002,0.018971667,0.67945,0.629103,0.613966,0.614401,109
Tallahassee,30.445833,-84.29935,49,12,1.505212,1.6629795,1.225032,0.05135,0.02799,0.01769,0.0137,0.002922641,0.00200163,0.00154019,0.001342664,0.048427359,0.02598837,0.01614981,0.012357336,0.6990515,0.634871,0.6092375,0.6043605,52
Tamanrasset_INM,22.79,5.53,1377,1,0.66348,0.73694,0.793561,0.04565,0.03335,0.02765,0.026,0.005166256,0.000932267,0.000717034,0.000663026,0.040483744,0.032417733,0.026932966,0.025336974,0.80988,0.76617,0.759524,0.761018,237
Tamanrasset_INM,22.79,5.53,1377,2,0.461107,0.480589,0.551313,0.0852,0.067633,0.0587,0.055,0.009642169,0.001890616,0.001522239,0.001402554,0.075557831,0.065742384,0.057177761,0.053597446,0.798781,0.761543,0.762061,0.763667,235
Tamanrasset_INM,22.79,5.53,1377,3,0.334839,0.319215,0.51425,0.15045,0.12965,0.116533,0.112243,0.017026576,0.003624241,0.003002701,0.002827703,0.132625278,0.126025759,0.113511005,0.109380692,0.809841,0.764442,0.76398,0.766034,279
Tamanrasset_INM,22.79,5.53,1377,4,0.243562,0.21838,0.416385,0.209325,0.1855,0.175417,0.16955,0.023689519,0.00506038,0.004324248,0.0040861,0.185635481,0.180314526,0.170867994,0.165226307,0.812878,0.766341,0.765917,0.766804,291
Tamanrasset_INM,22.79,5.53,1377,5,0.15596,0.1374025,0.310757,0.3552835,0.3316125,0.317675,0.3094335,0.037510527,0.007718104,0.006911151,0.006437065,0.304680894,0.316649643,0.307676849,0.300539647,0.8119055,0.764212,0.7638685,0.7660255,278
Tamanrasset_INM,22.79,5.53,1377,6,0.123033,0.1016035,0.349368,0.33795,0.3178,0.30705,0.3016165,0.037882576,0.007673035,0.006684795,0.006311942,0.297586558,0.307749751,0.298649088,0.291927258,0.80735,0.759166,0.759197,0.7616255,296
Tamanrasset_INM,22.79,5.53,1377,7,0.2064945,0.2110685,0.5760385,0.287225,0.25955,0.24111,0.23459,0.032348514,0.0068014,0.005932169,0.0054625,0.253488986,0.252294529,0.234857409,0.228607723,0.7949455,0.750959,0.752266,0.7546615,332
Tamanrasset_INM,22.79,5.53,1377,8,0.251565,0.269798,0.632739,0.279425,0.24545,0.2365,0.2292,0.03143,0.006332988,0.005553891,0.005042183,0.246154466,0.238021978,0.227542162,0.21990837,0.787025,0.745,0.745729,0.749572,259
Tamanrasset_INM,22.79,5.53,1377,9,0.210449,0.229878,0.612877,0.213729,0.187525,0.17775,0.1731,0.024187924,0.005183797,0.004574834,0.00438107,0.189541076,0.182282919,0.173140494,0.168685779,0.797907,0.752002,0.751671,0.753958,299
Tamanrasset_INM,22.79,5.53,1377,10,0.282038,0.308808,0.683021,0.14412,0.12285,0.11495,0.11042,0.016310204,0.003434154,0.002980944,0.002802559,0.127809796,0.119415846,0.111969056,0.107604181,0.79746,0.758038,0.757383,0.759607,315
Tamanrasset_INM,22.79,5.53,1377,11,0.523762,0.581119,0.930384,0.0759,0.0578,0.0547,0.051975,0.008589679,0.001615744,0.001418509,0.001325414,0.067310321,0.056184256,0.053281491,0.050649586,0.791619,0.756145,0.755071,0.757805,237
Tamanrasset_INM,22.79,5.53,1377,12,0.6316335,0.6867045,0.89345,0.054967,0.04105,0.035425,0.033096,0.00622067,0.001147513,0.00091866,0.000843981,0.04874633,0.039902487,0.03450634,0.032252019,0.7918525,0.7548685,0.752738,0.755388,270
Technion_Haifa_IL,32.77587,35.0249,230,1,1.557617,1.439515,0.9710225,0.1284375,0.06945,0.044395,0.03572,0.014220537,0.002701214,0.002141804,0.001914527,0.114216963,0.066748786,0.042253196,0.033805473,0.7007675,0.659698,0.656486,0.653514,14
Technion_Haifa_IL,32.77587,35.0249,230,2,1.2196495,1.1990065,0.85726,0.1831785,0.1044215,0.0731,0.0629395,0.020281434,0.004061408,0.003526656,0.003373443,0.162897066,0.100360092,0.069573344,0.059566057,0.7177405,0.686478,0.6973845,0.703383,32
Technion_Haifa_IL,32.77587,35.0249,230,3,0.943491,0.933431,0.82068,0.1672,0.1019,0.0847,0.0761,0.018512302,0.003963336,0.003893313,0.004003785,0.148687698,0.097936664,0.08061371,0.072021178,0.717255,0.695086,0.707458,0.71458,37
Technion_Haifa_IL,32.77587,35.0249,230,4,0.589233,0.578489,0.518093,0.26055,0.185225,0.169775,0.1643,0.028847968,0.006433128,0.006532,0.008123,0.231702032,0.178020791,0.161584329,0.155493818,0.746782,0.722547,0.734064,0.735565,41
Technion_Haifa_IL,32.77587,35.0249,230,5,0.827618,0.807309,0.776966,0.20245,0.1648335,0.1345085,0.1243085,0.022415165,0.0049105,0.004758091,0.00502818,0.180034835,0.158422406,0.128019235,0.11764579,0.7304975,0.703935,0.7257825,0.725306,26
Technion_Haifa_IL,32.77587,35.0249,230,6,1.644804,1.497356,1.206296,0.13265,0.071975,0.05085,0.044725,0.014686943,0.002799422,0.002453221,0.002397179,0.117963057,0.069175578,0.048396779,0.042327821,0.678385,0.645017,0.67656,0.686414,15
Technion_Haifa_IL,32.77587,35.0249,230,7,1.279602,1.372596,1.194494,0.1544,0.0922,0.0721,0.06635,0.017095092,0.003586061,0.003478412,0.00355624,0.137304908,0.088613939,0.068621588,0.06279376,0.695836,0.666775,0.688831,0.694777,11
Technion_Haifa_IL,32.77587,35.0249,230,8,1.288252,1.271928,1.096918,0.2142,0.121233,0.0882,0.0765,0.023716119,0.004503968,0.004255145,0.004100261,0.190483881,0.116517719,0.083944855,0.072399739,0.707385,0.670384,0.673763,0.677741,25
Technion_Haifa_IL,32.77587,35.0249,230,9,1.2831605,1.292302,1.095851,0.2049835,0.1105165,0.0818415,0.0734,0.022695673,0.004298469,0.003948384,0.003934107,0.182287827,0.106218031,0.077893116,0.069465893,0.7239675,0.6882445,0.682016,0.6832275,36
Technion_Haifa_IL,32.77587,35.0249,230,10,1.067028,1.11184,0.976722,0.1703,0.10925,0.088125,0.07865,0.018855533,0.004249209,0.004251527,0.004215497,0.151444467,0.105000791,0.083873473,0.074434503,0.7294,0.705067,0.711855,0.714428,47
Technion_Haifa_IL,32.77587,35.0249,230,11,0.951513,1.043719,0.874415,0.191,0.0943,0.075433,0.066667,0.021147427,0.003667739,0.00363921,0.00357323,0.169852573,0.090632261,0.07179379,0.06309377,0.742705,0.710031,0.724186,0.731233,19
Technion_Haifa_IL,32.77587,35.0249,230,12,1.194616,1.165937,0.910751,0.0948,0.0605,0.0503,0.0472,0.01049621,0.002353109,0.002426687,0.002529834,0.08430379,0.058146891,0.047873313,0.044670166,0.692505,0.666532,0.6784,0.682297,7
Teide,28.27,-16.639,3555,1,1.068673,1.3112205,-0.124173,0.0173625,0.0092585,0.005657,0.0043445,0.001413759,0.000450391,0.000238045,0.000162751,0.015948741,0.008808109,0.005418955,0.004181749,0.6645195,0.6272795,0.590994,0.5663725,34
Teide,28.27,-16.639,3555,2,1.4985485,1.7392265,-0.065425,0.0202085,0.0095335,0.0054,0.0039,0.001645497,0.000463768,0.000227231,0.000146099,0.018563003,0.009069732,0.005172769,0.003753901,0.663126,0.5971815,0.5408015,0.503378,28
Teide,28.27,-16.639,3555,3,1.338148,1.805807,0.238542,0.022,0.010767,0.0065,0.0049,0.001791372,0.000523773,0.000273518,0.00018356,0.020208628,0.010243227,0.006226482,0.00471644,0.653549,0.590193,0.547914,0.531846,45
Teide,28.27,-16.639,3555,4,1.057496,1.421809,0.660654,0.026375,0.0139,0.0091,0.006867,0.002147611,0.000676182,0.000382926,0.000257247,0.024227389,0.013223818,0.008717074,0.006609753,0.666982,0.612383,0.583204,0.574191,67
Teide,28.27,-16.639,3555,5,1.208452,1.476108,0.7967115,0.0308,0.016583,0.010283,0.00775,0.002507921,0.000806699,0.000432706,0.000290325,0.028292079,0.015776301,0.009850294,0.007459675,0.657827,0.601106,0.577112,0.561371,105
Teide,28.27,-16.639,3555,6,1.100007,1.558277,0.768373,0.02395,0.012033,0.007917,0.006,0.001950153,0.000585359,0.000333145,0.000224768,0.021999847,0.011447641,0.007583855,0.005775232,0.661016,0.607875,0.582024,0.570506,147
Teide,28.27,-16.639,3555,7,0.6003215,0.724573,0.2449385,0.0373165,0.0252915,0.0211335,0.018975,0.003038534,0.001230335,0.000889292,0.000710828,0.034277966,0.024061165,0.020244208,0.018264172,0.684035,0.656348,0.663523,0.672565,202
Teide,28.27,-16.639,3555,8,0.579665,0.803285,0.470769,0.035425,0.023267,0.0209,0.01835,0.002884516,0.00113185,0.000879466,0.000687415,0.032540484,0.02213515,0.020020534,0.017662585,0.688036,0.659331,0.669311,0.676428,203
Teide,28.27,-16.639,3555,9,1.1454535,1.4558695,0.614739,0.020033,0.0102375,0.0065625,0.00495,0.001631207,0.000498015,0.000276148,0.000185433,0.018401793,0.009739485,0.006286352,0.004764567,0.660532,0.602343,0.578553,0.5652105,212
Teide,28.27,-16.639,3555,10,1.1786695,1.5617675,0.407669,0.020225,0.01,0.0059125,0.004371,0.001646841,0.000486462,0.000248796,0.000163743,0.018578159,0.009513538,0.005663704,0.004207257,0.6603095,0.593384,0.554251,0.529674,156
Teide,28.27,-16.639,3555,11,1.224562,1.486534,0.262367,0.01965,0.00941,0.0055535,0.00401,0.001600021,0.00045776,0.00023369,0.00015022,0.018049979,0.00895224,0.00531981,0.00385978,0.6700555,0.608131,0.5679605,0.541777,72
